"id","year_film","year_ceremony","ceremony","category","name","film","winner"
1863,1945,1946,18,"MUSIC (Music Score of a Dramatic or Comedy Picture)","Robert Emmett Dolan","The Bells of St. Mary's","NOMINATED"
1864,1945,1946,18,"MUSIC (Music Score of a Dramatic or Comedy Picture)","Lou Forbes","Brewster's Millions","NOMINATED"
1865,1945,1946,18,"MUSIC (Music Score of a Dramatic or Comedy Picture)","Werner Janssen","Captain Kidd","NOMINATED"
1866,1945,1946,18,"MUSIC (Music Score of a Dramatic or Comedy Picture)","Roy Webb","The Enchanted Cottage","NOMINATED"
1867,1945,1946,18,"MUSIC (Music Score of a Dramatic or Comedy Picture)","Morton Scott, Dale Butts","Flame of Barbary Coast","NOMINATED"
1868,1945,1946,18,"MUSIC (Music Score of a Dramatic or Comedy Picture)","Edward J. Kay","G. I. Honeymoon","NOMINATED"
1869,1945,1946,18,"MUSIC (Music Score of a Dramatic or Comedy Picture)","Louis Applebaum, Ann Ronell","G. I. Joe","NOMINATED"
1870,1945,1946,18,"MUSIC (Music Score of a Dramatic or Comedy Picture)","Werner Janssen","Guest in the House","NOMINATED"
1871,1945,1946,18,"MUSIC (Music Score of a Dramatic or Comedy Picture)","Daniele Amfitheatrof","Guest Wife","NOMINATED"
1872,1945,1946,18,"MUSIC (Music Score of a Dramatic or Comedy Picture)","Alfred Newman","The Keys of the Kingdom","NOMINATED"
1873,1945,1946,18,"MUSIC (Music Score of a Dramatic or Comedy Picture)","Miklos Rozsa","The Lost Weekend","NOMINATED"
1874,1945,1946,18,"MUSIC (Music Score of a Dramatic or Comedy Picture)","Victor Young","Love Letters","NOMINATED"
